y_true,y_predict,epoch
2,2,10
0,2,10
1,2,10
0,2,10
0,2,10
1,2,10
1,2,10
1,2,10
2,2,10
2,2,10
2,2,10
2,2,10
1,2,10
2,2,10
1,2,10
2,2,10
0,2,10
2,2,10
0,2,10
2,2,10
0,2,10
0,2,10
1,2,10
2,2,10
2,2,10
0,2,10
1,2,10
1,2,10
1,2,10
2,2,10
1,2,10
1,2,10
2,2,10
0,2,10
2,2,10
1,2,10
0,2,10
0,2,10
2,2,10
2,2,10
1,2,10
2,2,10
2,2,10
2,2,10
1,2,10
0,2,10
0,2,10
0,2,10
2,2,10
0,2,10
0,2,10
1,2,10
0,2,10
1,2,10
1,2,10
2,2,10
0,2,10
2,2,10
2,2,10
1,2,10
0,2,10
0,2,10
0,2,10
0,2,10
2,2,10
2,2,10
0,2,10
2,2,10
2,2,10
0,2,10
2,2,10
2,2,10
2,2,10
1,2,10
2,2,10
0,2,10
2,2,10
2,2,10
2,2,10
2,2,10
0,2,10
1,2,10
2,2,10
0,2,10
1,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
0,2,10
1,2,10
1,2,10
1,2,10
0,2,10
0,2,10
2,2,10
0,2,10
0,2,10
1,2,10
0,2,10
0,2,10
2,2,10
2,2,10
2,2,10
0,2,10
1,2,10
0,2,10
2,2,10
0,2,10
2,2,10
0,2,10
2,2,10
2,2,10
0,2,10
2,2,10
0,2,10
1,2,10
0,2,10
2,2,10
2,2,10
2,2,10
0,2,10
0,2,10
1,2,10
1,2,10
1,2,10
1,2,10
2,2,10
1,2,10
2,2,10
1,2,10
1,2,10
1,2,10
2,2,10
1,2,10
1,2,10
0,2,10
0,2,10
0,2,10
1,2,10
1,2,10
1,2,10
2,2,10
0,2,10
2,2,10
0,2,10
1,2,10
0,2,10
2,2,10
1,2,10
2,2,10
1,2,10
2,2,10
2,2,10
1,2,10
1,2,10
1,2,10
2,2,10
1,2,10
0,2,10
0,2,10
2,2,10
2,2,10
2,2,10
1,2,10
1,2,10
1,2,10
2,2,10
1,2,10
0,2,10
0,2,10
1,2,10
0,2,20
2,2,20
1,2,20
1,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
1,2,20
0,2,20
1,2,20
0,2,20
1,2,20
1,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,0,20
1,2,20
2,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
1,2,20
1,2,20
0,2,20
2,2,20
0,0,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
0,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
1,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
1,2,20
0,2,20
1,2,20
1,2,20
1,2,20
0,2,20
1,2,20
1,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
1,2,20
1,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,2,20
1,2,20
0,2,20
0,2,20
0,2,20
0,2,20
1,2,20
1,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
0,2,20
2,2,20
0,0,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
1,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,0,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,0,20
1,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
2,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
2,2,20
1,1,20
2,2,20
0,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
1,2,20
0,2,20
2,2,20
2,2,20
1,2,20
1,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
0,0,20
0,2,20
0,2,20
2,2,20
0,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
1,2,20
2,2,20
1,2,20
2,2,20
1,2,20
1,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
0,0,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
1,2,20
1,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,0,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,2,20
1,2,20
1,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,0,20
2,2,20
0,2,20
1,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
0,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
1,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
1,2,20
0,2,20
0,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
2,2,20
1,2,20
1,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
1,2,20
1,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
0,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
1,2,20
0,2,20
1,2,20
0,2,20
2,2,20
1,2,20
2,2,20
1,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
1,2,20
2,2,20
1,2,20
1,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
0,2,20
0,2,20
0,2,20
1,2,20
1,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,1,20
2,2,20
1,2,20
2,2,20
1,2,20
0,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
0,2,20
2,2,20
0,2,20
2,2,20
0,2,20
2,2,20
1,2,20
1,2,20
2,2,20
1,2,20
0,2,20
1,2,20
0,2,20
0,2,20
0,2,20
0,2,20
0,2,20
1,2,20
1,2,20
2,2,20
0,0,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,0,20
1,2,20
1,2,20
2,2,20
0,2,20
0,2,20
1,2,20
0,2,20
1,2,20
1,2,20
0,2,20
0,0,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,0,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,0,20
2,2,20
1,2,20
2,2,20
2,1,20
2,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
1,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
1,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
1,2,20
1,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
1,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,0,20
1,2,20
2,2,20
1,2,20
1,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
1,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
1,2,20
0,2,20
0,2,20
2,2,20
1,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
1,2,20
1,2,20
1,2,20
1,2,20
0,2,20
1,2,20
0,2,20
0,2,20
0,2,20
1,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
0,2,20
1,2,20
0,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
0,2,20
0,2,20
1,2,20
2,2,20
0,2,20
0,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
0,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
0,2,20
2,2,20
1,2,20
2,2,20
1,2,20
1,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
1,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
0,2,20
2,2,20
1,2,20
0,2,20
1,2,20
0,2,20
1,2,20
0,2,20
2,2,20
1,2,20
1,2,20
0,2,20
0,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
0,2,20
0,2,20
1,2,20
1,2,20
0,2,20
1,2,20
1,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
1,2,20
1,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,0,20
0,2,20
1,2,20
0,2,20
2,2,20
1,2,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
2,2,20
1,2,20
1,2,20
0,2,20
1,2,20
1,2,20
2,2,20
1,2,20
2,2,20
1,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
1,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
0,2,20
0,2,20
2,2,20
1,2,20
1,2,20
2,2,20
1,2,20
1,2,20
2,2,20
2,2,20
1,2,20
2,2,20
1,2,20
1,2,20
2,2,20
0,2,20
1,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
2,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
0,2,20
2,2,20
0,2,20
0,2,20
1,2,20
2,2,20
2,2,20
0,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
1,2,20
2,2,20
0,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
1,2,20
2,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
1,2,20
0,2,20
1,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
1,2,20
0,2,20
0,2,20
0,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
2,2,20
0,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
2,2,20
0,2,20
1,2,20
2,2,20
2,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
1,2,20
1,2,20
0,2,20
0,2,20
2,2,20
0,2,20
0,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
1,2,20
0,2,20
2,2,20
0,2,20
2,2,20
0,2,20
2,2,20
2,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
2,2,20
2,2,20
2,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
1,2,20
0,2,20
0,2,20
0,2,20
1,2,20
1,2,20
1,2,20
2,2,20
0,2,20
2,2,20
0,2,20
1,2,20
0,2,20
2,2,20
1,2,20
2,2,20
1,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
2,2,20
2,2,20
2,2,20
1,2,20
1,2,20
1,2,20
2,2,20
1,2,20
0,2,20
0,2,20
1,2,20
0,2,30
2,2,30
1,2,30
1,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
0,2,30
0,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
2,2,30
0,2,30
1,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
1,2,30
0,2,30
1,2,30
0,2,30
1,2,30
1,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,0,30
1,2,30
2,2,30
2,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,2,30
2,2,30
0,2,30
2,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
1,2,30
1,2,30
0,2,30
2,2,30
0,0,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
2,2,30
1,2,30
0,2,30
0,2,30
1,2,30
0,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
0,2,30
0,2,30
1,2,30
0,2,30
1,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
2,2,30
1,2,30
0,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
2,2,30
1,2,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
2,2,30
2,2,30
0,2,30
1,2,30
0,2,30
1,2,30
2,2,30
1,2,30
1,2,30
1,2,30
2,2,30
1,2,30
1,2,30
1,2,30
1,2,30
1,2,30
2,2,30
1,2,30
0,2,30
0,2,30
2,2,30
0,2,30
1,2,30
0,2,30
1,2,30
0,2,30
1,2,30
1,2,30
1,2,30
0,2,30
1,2,30
1,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
1,2,30
1,2,30
0,2,30
1,2,30
2,2,30
2,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,2,30
1,2,30
0,2,30
0,2,30
0,2,30
0,2,30
1,2,30
1,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
0,2,30
2,2,30
0,0,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
1,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
2,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
1,2,30
0,2,30
0,2,30
0,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
2,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
2,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
2,2,30
1,1,30
2,2,30
0,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
1,2,30
0,2,30
2,2,30
2,2,30
1,2,30
1,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
0,0,30
0,2,30
0,2,30
2,2,30
0,2,30
2,2,30
1,2,30
0,2,30
0,2,30
2,2,30
2,2,30
1,2,30
0,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
1,2,30
2,2,30
1,2,30
2,2,30
1,2,30
1,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
1,2,30
0,0,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
1,2,30
1,2,30
0,2,30
2,2,30
2,2,30
1,2,30
0,2,30
0,0,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
2,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
2,2,30
0,2,30
2,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
0,2,30
1,2,30
1,2,30
0,2,30
2,2,30
2,2,30
2,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,0,30
2,2,30
0,2,30
1,2,30
0,2,30
2,2,30
2,2,30
1,2,30
0,2,30
2,2,30
0,2,30
1,2,30
0,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
1,2,30
2,2,30
2,2,30
1,2,30
1,2,30
1,2,30
0,2,30
1,2,30
2,2,30
1,2,30
0,2,30
0,2,30
2,2,30
1,2,30
1,2,30
2,2,30
1,2,30
0,2,30
0,2,30
1,2,30
0,2,30
0,2,30
2,2,30
1,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
2,2,30
1,2,30
1,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
1,2,30
1,2,30
0,2,30
1,2,30
2,2,30
2,2,30
1,2,30
1,2,30
1,2,30
0,2,30
2,2,30
2,2,30
1,2,30
1,2,30
1,2,30
2,2,30
0,2,30
0,2,30
2,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
1,2,30
0,2,30
1,2,30
0,2,30
2,2,30
1,2,30
2,2,30
1,2,30
2,2,30
1,2,30
1,2,30
1,2,30
2,2,30
2,2,30
2,2,30
1,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
0,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
0,2,30
1,2,30
2,2,30
1,2,30
1,2,30
2,2,30
2,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
1,2,30
1,2,30
0,2,30
0,2,30
0,2,30
1,2,30
1,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,1,30
2,2,30
1,2,30
2,2,30
1,2,30
0,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
1,2,30
1,2,30
1,2,30
0,2,30
2,2,30
0,2,30
2,2,30
0,2,30
2,2,30
1,2,30
1,2,30
2,2,30
1,2,30
0,2,30
1,2,30
0,2,30
0,2,30
0,2,30
0,2,30
0,2,30
1,2,30
1,2,30
2,2,30
0,0,30
2,2,30
2,2,30
0,2,30
1,2,30
2,2,30
2,2,30
0,2,30
0,0,30
1,2,30
1,2,30
2,2,30
0,2,30
0,2,30
1,2,30
0,2,30
1,2,30
1,2,30
0,2,30
0,0,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
1,2,30
0,2,30
0,0,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
0,2,30
0,2,30
1,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,0,30
2,2,30
1,2,30
2,2,30
2,2,30
2,2,30
1,2,30
2,2,30
1,2,30
0,2,30
0,2,30
1,2,30
0,2,30
1,2,30
0,2,30
1,2,30
2,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
2,2,30
1,2,30
1,2,30
2,2,30
2,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
2,2,30
2,2,30
2,2,30
2,2,30
0,2,30
1,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
0,2,30
0,2,30
2,2,30
1,2,30
1,2,30
1,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
2,2,30
0,2,30
0,2,30
1,2,30
2,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
1,2,30
0,2,30
1,2,30
2,2,30
1,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
1,2,30
0,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
0,2,30
0,2,30
2,2,30
2,2,30
0,2,30
2,2,30
2,2,30
2,2,30
0,2,30
2,2,30
0,2,30
1,2,30
0,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
0,2,30
0,0,30
1,2,30
2,2,30
1,2,30
1,2,30
2,2,30
2,2,30
1,2,30
0,2,30
0,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
0,2,30
1,2,30
2,2,30
1,2,30
2,2,30
2,2,30
1,2,30
2,2,30
0,2,30
1,2,30
0,2,30
0,2,30
2,2,30
1,2,30
0,2,30
2,2,30
2,2,30
1,2,30
0,2,30
1,2,30
1,2,30
1,2,30
1,2,30
0,2,30
1,2,30
0,2,30
0,2,30
0,2,30
1,2,30
0,2,30
2,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
0,2,30
1,2,30
0,2,30
0,2,30
0,2,30
1,2,30
1,2,30
1,2,30
0,2,30
0,2,30
1,2,30
2,2,30
0,2,30
0,2,30
2,2,30
1,2,30
2,2,30
0,2,30
2,2,30
2,2,30
